Line,Column,Level,Category,Name,CWEs,,,,,,,,
6019,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3881,5,2,buffer,memcpy,CWE-120,,,,,,,,
560,5,2,buffer,memcpy,CWE-120,,,,,,,,
697,13,2,buffer,memcpy,CWE-120,,,,,,,,
418,2,2,buffer,memcpy,CWE-120,,,,,,,,
273,21,2,buffer,memcpy,CWE-120,,,,,,,,
276,21,2,buffer,memcpy,CWE-120,,,,,,,,
830,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
709,9,2,buffer,memcpy,CWE-120,,,,,,,,
711,9,2,buffer,memcpy,CWE-120,,,,,,,,
654,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
859,9,2,buffer,memcpy,CWE-120,,,,,,,,
1459,5,2,buffer,memcpy,CWE-120,,,,,,,,
3969,5,2,buffer,memcpy,CWE-120,,,,,,,,
1162,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
215,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3739,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
6978,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
642,3,2,buffer,memcpy,CWE-120,,,,,,,,
257,9,2,buffer,memcpy,CWE-120,,,,,,,,
370,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
350,5,2,buffer,memcpy,CWE-120,,,,,,,,
376,9,2,buffer,memcpy,CWE-120,,,,,,,,
420,5,2,buffer,memcpy,CWE-120,,,,,,,,
453,5,2,buffer,memcpy,CWE-120,,,,,,,,
502,5,2,buffer,memcpy,CWE-120,,,,,,,,
673,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
716,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
717,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
727,17,2,buffer,memcpy,CWE-120,,,,,,,,
737,21,2,buffer,memcpy,CWE-120,,,,,,,,
873,5,2,buffer,memcpy,CWE-120,,,,,,,,
875,5,2,buffer,memcpy,CWE-120,,,,,,,,
468,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1661,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
589,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
96,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
97,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
98,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
99,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
100,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
101,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
102,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
103,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
104,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
105,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
202,2,2,buffer,char,CWE-119!/CWE-120,,/* Packet identification string (YMSG) */,e33d5ebda73502845c3eb5b14611d93a78b6aaac134c0cb14ea89f6460e10d17,,,,,
203,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
204,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
205,11,2,buffer,char,CWE-119!/CWE-120,/* length - little endian */,da50225072fc1f2d178148489d36726c6bef8b32a6083fe4fc89b1af88d9ac90,,,,,,
206,11,2,buffer,char,CWE-119!/CWE-120,30f605f7acc74b44a357eccd451e32b767429f4d352b5c3615c0ce9299ec9a27,,,,,,,
207,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
208,11,2,buffer,char,CWE-119!/CWE-120,6da5b536c737dbdb4305ebdaa567c4f35ecf194102753be5d657330f8f97d060,,,,,,,
209,2,2,buffer,char,CWE-119!/CWE-120,/* 6 is the minimum size of the content */,31322d801a6fc1189f7a81c980af8eb60586210815de34990b85ee369648ae39,,,,,,
821,21,2,buffer,memcpy,CWE-120,,,,,,,,
835,25,2,buffer,memcpy,CWE-120,,,,,,,,
851,17,2,buffer,memcpy,CWE-120,,,,,,,,
1118,13,2,buffer,memcpy,CWE-120,,,,,,,,
1145,17,2,buffer,memcpy,CWE-120,,,,,,,,
1159,21,2,buffer,memcpy,CWE-120,,,,,,,,
1933,9,2,buffer,memcpy,CWE-120,,,,,,,,
194,13,2,buffer,memcpy,CWE-120,,,,,,,,
899,5,2,buffer,memcpy,CWE-120,,,,,,,,
926,5,2,buffer,memcpy,CWE-120,,,,,,,,
973,5,2,buffer,memcpy,CWE-120,,,,,,,,
1237,17,2,buffer,memcpy,CWE-120,,,,,,,,
319,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
400,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
499,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
46,3,2,buffer,memcpy,CWE-120,,,,,,,,
53,3,2,buffer,memcpy,CWE-120,,,,,,,,
72,3,2,buffer,memcpy,CWE-120,,,,,,,,
79,3,2,buffer,memcpy,CWE-120,,,,,,,,
282,2,2,buffer,memcpy,CWE-120,,,,,,,,
35,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
258,9,2,buffer,memcpy,CWE-120,,,,,,,,
261,9,2,buffer,memcpy,CWE-120,,,,,,,,
268,13,2,buffer,memcpy,CWE-120,,,,,,,,
274,13,2,buffer,memcpy,CWE-120,,,,,,,,
288,13,2,buffer,memcpy,CWE-120,,,,,,,,
952,9,2,buffer,memcpy,CWE-120,,,,,,,,
955,9,2,buffer,memcpy,CWE-120,,,,,,,,
962,13,2,buffer,memcpy,CWE-120,,,,,,,,
968,13,2,buffer,memcpy,CWE-120,,,,,,,,
982,13,2,buffer,memcpy,CWE-120,,,,,,,,
980,2,2,buffer,memcpy,CWE-120,,,,,,,,
21,2,2,buffer,memcpy,CWE-120,,,,,,,,
105,3,2,buffer,memcpy,CWE-120,,,,,,,,
232,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
663,13,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
682,13,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2229,9,2,buffer,memcpy,CWE-120,,,,,,,,
416,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
707,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1280,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1667,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1774,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
288,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
735,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
750,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
761,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
219,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
219,66,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
220,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
220,101,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
221,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
221,103,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
222,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
222,77,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
223,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
223,79,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
224,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
224,81,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
225,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
225,80,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
226,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
226,82,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
227,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
227,78,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
228,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
228,81,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
229,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
229,83,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1130,3,2,buffer,memcpy,CWE-120,,,,,,,,
6359,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
6856,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
8827,3,2,buffer,memcpy,CWE-120,,,,,,,,
9326,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9380,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9436,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9490,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9543,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9594,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9627,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9693,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9838,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9839,47,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9926,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9927,82,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9995,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
9996,84,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10036,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10037,61,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10051,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10052,63,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10066,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10067,59,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10075,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10076,62,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10112,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10113,64,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10143,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10144,58,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10152,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10153,60,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10169,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
10170,62,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
11039,2,2,buffer,char,CWE-119!/CWE-120,,7696856c002cc689d7d25662c7d2b8e123e9f3f576c666c3c4f81bad640d366e,,,,,,
11241,5,2,buffer,char,CWE-119!/CWE-120,char buf [48],,5470f421a519adfa0ee7cc96fcd9a5e02c05c296d19846ed99ad315a7867d7d2,,,,,
11266,5,2,buffer,char,CWE-119!/CWE-120,char buf[32],,917f6ed0ae72790ae84d5546f1fd6d51df65d8cc348e82b8bf2389e3a4b61c78,,,,,
11293,5,2,buffer,char,CWE-119!/CWE-120,char buf [48],,5470f421a519adfa0ee7cc96fcd9a5e02c05c296d19846ed99ad315a7867d7d2,,,,,
11550,5,2,buffer,char,CWE-119!/CWE-120,char buf[32],,917f6ed0ae72790ae84d5546f1fd6d51df65d8cc348e82b8bf2389e3a4b61c78,,,,,
11584,5,2,buffer,char,CWE-119!/CWE-120,char buf[32],,917f6ed0ae72790ae84d5546f1fd6d51df65d8cc348e82b8bf2389e3a4b61c78,,,,,
11627,5,2,buffer,char,CWE-119!/CWE-120,char buf[32],,917f6ed0ae72790ae84d5546f1fd6d51df65d8cc348e82b8bf2389e3a4b61c78,,,,,
11665,5,2,buffer,char,CWE-119!/CWE-120,char buf[48],,e7a892b668f2d433a82e44536a21e1cd8e69cc5d63d4f59ab4b9dbaa9db43b5c,,,,,
11703,5,2,buffer,char,CWE-119!/CWE-120,char buf[48],,e7a892b668f2d433a82e44536a21e1cd8e69cc5d63d4f59ab4b9dbaa9db43b5c,,,,,
12055,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
12204,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
12205,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
763,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1287,7,2,buffer,memcpy,CWE-120,,,,,,,,
1641,5,2,buffer,memcpy,CWE-120,,,,,,,,
188,17,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
160,5,2,buffer,memcpy,CWE-120,,,,,,,,
101,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
386,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
91,9,2,buffer,memcpy,CWE-120,,,,,,,,
216,5,2,buffer,memcpy,CWE-120,,,,,,,,
1321,13,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1403,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
27,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
876,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
877,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
878,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
879,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1538,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
358,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
703,2,2,buffer,memcpy,CWE-120,,,,,,,,
740,3,2,buffer,memcpy,CWE-120,,,,,,,,
402,2,2,buffer,memcpy,CWE-120,,,,,,,,
403,2,2,buffer,memcpy,CWE-120,,,,,,,,
423,2,2,buffer,memcpy,CWE-120,,,,,,,,
424,2,2,buffer,memcpy,CWE-120,,,,,,,,
435,2,2,buffer,memcpy,CWE-120,,,,,,,,
436,2,2,buffer,memcpy,CWE-120,,,,,,,,
455,2,2,buffer,memcpy,CWE-120,,,,,,,,
457,2,2,buffer,memcpy,CWE-120,,,,,,,,
459,2,2,buffer,memcpy,CWE-120,,,,,,,,
461,2,2,buffer,memcpy,CWE-120,,,,,,,,
859,10,2,buffer,memcpy,CWE-120,,,,,,,,
1838,4,2,buffer,char,CWE-119!/CWE-120,,8dd5b180fe625bda8c3b99137741887adec745a5c93434c0d0072bc8c353af26,,,,,,
1915,2,2,buffer,memcpy,CWE-120,,,,,,,,
1926,2,2,buffer,memcpy,CWE-120,,,,,,,,
1938,2,2,buffer,memcpy,CWE-120,,,,,,,,
1949,2,2,buffer,memcpy,CWE-120,,,,,,,,
936,20,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
133,13,2,buffer,memcpy,CWE-120,,,,,,,,
124,3,2,buffer,memcpy,CWE-120,,,,,,,,
387,3,2,buffer,memcpy,CWE-120,,,,,,,,
135,3,2,buffer,memcpy,CWE-120,,,,,,,,
127,5,2,buffer,memcpy,CWE-120,,,,,,,,
128,5,2,buffer,memcpy,CWE-120,,,,,,,,
173,5,2,buffer,memcpy,CWE-120,,,,,,,,
174,5,2,buffer,memcpy,CWE-120,,,,,,,,
175,5,2,buffer,memcpy,CWE-120,,,,,,,,
195,9,2,buffer,memcpy,CWE-120,,,,,,,,
980,13,2,buffer,memcpy,CWE-120,,,,,,,,
164,9,2,buffer,memcpy,CWE-120,,,,,,,,
143,9,2,buffer,memcpy,CWE-120,,,,,,,,
146,9,2,buffer,memcpy,CWE-120,,,,,,,,
119,5,2,buffer,memcpy,CWE-120,,,,,,,,
139,5,2,buffer,memcpy,CWE-120,,,,,,,,
27,5,2,buffer,memcpy,CWE-120,,,,,,,,
165,5,2,buffer,memcpy,CWE-120,,,,,,,,
258,9,2,buffer,memcpy,CWE-120,,,,,,,,
41,21,2,buffer,memcpy,CWE-120,,,,,,,,
202,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
213,20,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
267,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
321,33,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
492,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
397,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
186,5,2,buffer,memcpy,CWE-120,,,,,,,,
110,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
271,9,2,buffer,memcpy,CWE-120,,,,,,,,
273,13,2,buffer,memcpy,CWE-120,,,,,,,,
184,13,2,buffer,memcpy,CWE-120,,,,,,,,
227,13,2,buffer,memcpy,CWE-120,,,,,,,,
354,27,2,misc,open,CWE-362,,,,,,,,
179,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
162,9,2,buffer,memcpy,CWE-120,,,,,,,,
313,18,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
331,18,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
349,11,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
490,9,2,buffer,memcpy,CWE-120,,,,,,,,
497,9,2,buffer,memcpy,CWE-120,,,,,,,,
413,25,2,buffer,memcpy,CWE-120,,,,,,,,
136,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
640,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
692,5,2,buffer,memcpy,CWE-120,,,,,,,,
744,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
777,5,2,buffer,memcpy,CWE-120,,,,,,,,
808,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
857,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
929,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
937,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
986,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
987,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
988,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1002,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1003,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1042,9,2,buffer,memcpy,CWE-120,,,,,,,,
1050,17,2,buffer,memcpy,CWE-120,,,,,,,,
1056,13,2,buffer,strcpy,CWE-120,,,,,,,,
1143,17,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1214,17,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1324,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1325,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1643,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1668,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1896,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2012,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2080,5,2,buffer,memcpy,CWE-120,,,,,,,,
2083,5,2,buffer,memcpy,CWE-120,,,,,,,,
2089,5,2,buffer,memcpy,CWE-120,,,,,,,,
2161,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2218,5,2,buffer,memcpy,CWE-120,,,,,,,,
2221,5,2,buffer,memcpy,CWE-120,,,,,,,,
2227,5,2,buffer,memcpy,CWE-120,,,,,,,,
2317,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2332,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
154,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
215,4,2,buffer,memcpy,CWE-120,,,,,,,,
226,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
426,8,2,misc,fopen,CWE-362,,,,,,,,
111,8,2,misc,fopen,CWE-362,,,,,,,,
353,2,2,buffer,memcpy,CWE-120,,,,,,,,
336,18,2,misc,fopen,CWE-362,,,,,,,,
81,3,2,buffer,char,CWE-119!/CWE-120,0c03768cc96378e24fa8e7c3a4f598ee97413de46a9a0c1c5145288f0404c38c,,,,,,,
89,3,2,buffer,memcpy,CWE-120,,,,,,,,
138,5,2,buffer,memcpy,CWE-120,,,,,,,,
151,5,2,buffer,memcpy,CWE-120,,,,,,,,
155,5,2,buffer,memcpy,CWE-120,,,,,,,,
157,5,2,buffer,memcpy,CWE-120,,,,,,,,
169,3,2,buffer,memcpy,CWE-120,,,,,,,,
170,3,2,buffer,memcpy,CWE-120,,,,,,,,
194,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
203,8,2,misc,fopen,CWE-362,,,,,,,,
79,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
198,8,2,misc,fopen,CWE-362,,,,,,,,
172,8,2,misc,fopen,CWE-362,,,,,,,,
198,2,2,buffer,memcpy,CWE-120,,,,,,,,
209,2,2,buffer,memcpy,CWE-120,,,,,,,,
220,2,2,buffer,memcpy,CWE-120,,,,,,,,
233,2,2,buffer,memcpy,CWE-120,,,,,,,,
246,2,2,buffer,memcpy,CWE-120,,,,,,,,
276,2,2,buffer,memcpy,CWE-120,,,,,,,,
2355,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2356,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
112,9,2,buffer,memcpy,CWE-120,,,,,,,,
105,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
65,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
152,33,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
396,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1075,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
363,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
417,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
418,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
481,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
813,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1085,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
302,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
323,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1415,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
44,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
85,4,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
231,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
485,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
677,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1254,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1554,17,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1738,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1136,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2666,5,2,buffer,memcpy,CWE-120,,,,,,,,
7993,13,2,buffer,memcpy,CWE-120,,,,,,,,
8053,9,2,buffer,memcpy,CWE-120,,,,,,,,
502,5,2,buffer,memcpy,CWE-120,,,,,,,,
754,5,2,buffer,memcpy,CWE-120,,,,,,,,
279,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
288,5,2,buffer,memcpy,CWE-120,,,,,,,,
289,5,2,buffer,memcpy,CWE-120,,,,,,,,
712,9,2,buffer,memcpy,CWE-120,,,,,,,,
53,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
59,14,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
580,3,2,buffer,memcpy,CWE-120,,,,,,,,
584,3,2,buffer,memcpy,CWE-120,,,,,,,,
615,5,2,buffer,memcpy,CWE-120,,,,,,,,
1289,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
77,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
78,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
695,8,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
704,3,2,buffer,char,CWE-119!/CWE-120,9cc23aa001e31fbddd666f37f5ea4d1e2cde2a3371c51f0cf5436db74ec757fe,,,,,,,
1222,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2189,3,2,buffer,char,CWE-119!/CWE-120,18dac14da62a7009f2240b4b1f5cb6cc611856def763f709c23bdac962d10852,,,,,,,
2643,4,2,buffer,char,CWE-119!/CWE-120,,1aba35cf2b27a126997815fde5905357677cfa78d3ada42baf078a1cec0e7ed9,,,,,,
3018,3,2,buffer,char,CWE-119!/CWE-120,3553b5a28e32c8070b797d2b612484745c013316d673196eab32c04f776aa567,,,,,,,
3610,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3637,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3900,4,2,buffer,char,CWE-119!/CWE-120,,45159da7859a4d678999f28a1c83be6476be2ee0554a319aa8394f6162c491a1,,,,,,
3909,4,2,buffer,memcpy,CWE-120,,,,,,,,
3910,4,2,buffer,memcpy,CWE-120,,,,,,,,
3911,4,2,buffer,memcpy,CWE-120,,,,,,,,
3913,4,2,buffer,memcpy,CWE-120,,,,,,,,
3914,4,2,buffer,memcpy,CWE-120,,,,,,,,
3915,4,2,buffer,memcpy,CWE-120,,,,,,,,
3918,4,2,buffer,memcpy,CWE-120,,,,,,,,
3921,4,2,buffer,memcpy,CWE-120,,,,,,,,
3924,4,2,buffer,memcpy,CWE-120,,,,,,,,
3927,4,2,buffer,memcpy,CWE-120,,,,,,,,
3930,4,2,buffer,memcpy,CWE-120,,,,,,,,
3932,4,2,buffer,memcpy,CWE-120,,,,,,,,
3933,4,2,buffer,memcpy,CWE-120,,,,,,,,
4256,2,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
386,8,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
446,9,2,buffer,memcpy,CWE-120,,,,,,,,
636,17,2,buffer,memcpy,CWE-120,,,,,,,,
637,17,2,buffer,memcpy,CWE-120,,,,,,,,
639,17,2,buffer,memcpy,CWE-120,,,,,,,,
640,17,2,buffer,memcpy,CWE-120,,,,,,,,
675,17,2,buffer,memcpy,CWE-120,,,,,,,,
677,17,2,buffer,memcpy,CWE-120,,,,,,,,
942,13,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1127,5,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1691,3,2,buffer,memcpy,CWE-120,,,,,,,,
1711,3,2,buffer,memcpy,CWE-120,,,,,,,,
2032,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
88,3,2,buffer,memcpy,CWE-120,,,,,,,,
97,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1532,15,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1901,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
1995,16,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2089,20,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2240,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2626,9,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
2653,11,2,buffer,memcpy,CWE-120,,,,,,,,
2668,9,2,buffer,memcpy,CWE-120,,,,,,,,
2856,8,2,misc,fopen,CWE-362,,,,,,,,
3100,8,2,misc,fopen,CWE-362,,,,,,,,
3314,7,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3484,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3509,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3525,10,2,misc,fopen,CWE-362,,,,,,,,
3554,8,2,misc,fopen,CWE-362,,,,,,,,
3668,10,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3673,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3723,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3724,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3725,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3731,12,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
3783,5,2,buffer,sprintf,CWE-120,,,,,,,,
3786,5,2,buffer,sprintf,CWE-120,,,,,,,,
4162,3,2,buffer,char,CWE-119!/CWE-120,,,,,,,,
